level,title,type,description,source_id,community,degree,human_readable_id,id,size,graph_embedding,entity_type,top_level_node_id,x,y
0,POOR LAW,ORGANIZATION,"The Poor Law is a system mentioned by Scrooge that provides assistance to the poor, often through institutions like workhouses and the Treadmill.",f1ddf18dc8103b0c139acec85361f1c5,7,1,53,07b2425216bd4f0aa4e079827cb48ef5,1,,,07b2425216bd4f0aa4e079827cb48ef5,0,0
0,LORD MAYOR,PERSON,"The Lord Mayor is a figure who orders his household to keep Christmas in a grand manner, reflecting the festive spirit of the season.",f1ddf18dc8103b0c139acec85361f1c5,5,3,54,2670deebfa3f4d69bb82c28ab250a209,3,,,2670deebfa3f4d69bb82c28ab250a209,0,0
0,MANSION HOUSE,GEO,"The Mansion House is the residence of the Lord Mayor, where he orders his household to celebrate Christmas.",f1ddf18dc8103b0c139acec85361f1c5,5,1,55,404309e89a5241d6bff42c05a45df206,1,,,404309e89a5241d6bff42c05a45df206,0,0
0,ST. DUNSTAN,PERSON,"St. Dunstan is a historical figure mentioned in the context of the cold weather, known for his legendary battle with the Evil Spirit.",f1ddf18dc8103b0c139acec85361f1c5,,1,56,b785a9025069417f94950ad231bb1441,1,,,b785a9025069417f94950ad231bb1441,0,0
0,EVIL SPIRIT,PERSON,"The Evil Spirit is a mythical figure mentioned in the context of the cold weather, who would have been affected by the intense cold.",f1ddf18dc8103b0c139acec85361f1c5,,1,57,3b6cd96a27304614850709aba1c9598b,1,,,3b6cd96a27304614850709aba1c9598b,0,0
0,POOR,PERSON,The poor are the individuals who suffer greatly during the festive season and are in need of common necessaries and comforts.,f1ddf18dc8103b0c139acec85361f1c5,5,1,58,d54956b79dd147f894b67a8b97dcbef0,1,,,d54956b79dd147f894b67a8b97dcbef0,0,0
0,LONDON,GEO,"London is the city where the animal, which turns out to be Scrooge, lives and walks about. It is also the city where the events take place, characterized by fog, darkness, and cold during the festive season. Additionally, it is the location of Scrooge's house.","a5a36092f82dc70e6af7cc096f793c31,c5d03b00e276c74a61703fc395d9986e,f1ddf18dc8103b0c139acec85361f1c5",7,3,59,958beecdb5bb4060948415ffd75d2b03,3,,,958beecdb5bb4060948415ffd75d2b03,0,0
0,CHURCH,GEO,"The CHURCH is an ancient building located in the market-town that Scrooge recognizes from his past. It features a gruff old bell that becomes invisible in the fog and darkness, striking the hours and quarters.","049179e7a263fe875bc7d96cb467d2df,bfd1f26b372f645db46a2f726cc2145a,f1ddf18dc8103b0c139acec85361f1c5",7,2,60,b999ed77e19e4f85b7f1ae79af5c002a,2,,,b999ed77e19e4f85b7f1ae79af5c002a,0,0
0,LORD MAYOR'S HOUSEHOLD,ORGANIZATION,The Lord Mayor's household is responsible for keeping Christmas in a grand manner as ordered by the Lord Mayor.,f1ddf18dc8103b0c139acec85361f1c5,5,1,61,48c0c4d72da74ff5bb926fa0c856d1a7,1,,,48c0c4d72da74ff5bb926fa0c856d1a7,0,0
0,TAILOR,PERSON,"The tailor is a character who was fined by the Lord Mayor for being drunk and bloodthirsty in the streets, and who prepares for Christmas with his family.",f1ddf18dc8103b0c139acec85361f1c5,5,1,62,4f3c97517f794ebfb49c4c6315f9cf23,1,,,4f3c97517f794ebfb49c4c6315f9cf23,0,0
0,TAILOR'S WIFE,PERSON,"The tailor's wife is a character who, along with her baby, goes out to buy beef for Christmas.",f1ddf18dc8103b0c139acec85361f1c5,5,1,63,1745a2485a9443bab76587ad650e9be0,1,,,1745a2485a9443bab76587ad650e9be0,0,0
0,TAILOR'S BABY,PERSON,The tailor's baby is a character who accompanies the tailor's wife to buy beef for Christmas.,f1ddf18dc8103b0c139acec85361f1c5,5,1,64,32e6ccab20d94029811127dbbe424c64,1,,,32e6ccab20d94029811127dbbe424c64,0,0
0,CITY OF LONDON,GEO,The City of London is the location where Scrooge lives and works,6241708a162f42e9a6df0486b17dfc40,7,1,65,94a964c6992945ebb3833dfdfdc8d655,1,,,94a964c6992945ebb3833dfdfdc8d655,0,0
0,CAMDEN TOWN,GEO,Camden Town is the location to which Scrooge plans to send the turkey and is also the place where Bob Cratchit lives and runs home to after work.,"6241708a162f42e9a6df0486b17dfc40,d1ffbd0a1d292732b8530b80890ce309",3,2,66,1eb829d0ace042089f0746f78729696c,2,,,1eb829d0ace042089f0746f78729696c,0,0
0,CHRISTMAS CAROL,EVENT,"A Christmas carol is a song traditionally sung during the Christmas season. In the context of the story involving Scrooge, a boy sang a Christmas carol at Scrooge's door, and it was also sung by a singer at Scrooge's keyhole.","30833fc310ef3fbce4288ad1e15e9193,6241708a162f42e9a6df0486b17dfc40",7,1,67,015e7b58d1a14b44beab3bbc9f912c18,1,,,015e7b58d1a14b44beab3bbc9f912c18,0,0
0,GREATCOAT,ORGANIZATION,"The greatcoat is a piece of clothing that Scrooge wears, symbolizing his stern and cold personality",6241708a162f42e9a6df0486b17dfc40,7,1,68,26f88ab3e2e04c33a459ad6270ade565,1,,,26f88ab3e2e04c33a459ad6270ade565,0,0
0,BANKER'S BOOK,ORGANIZATION,The banker's book is a book that Scrooge reads to pass the time,6241708a162f42e9a6df0486b17dfc40,7,1,69,babe97e1d9784cffa1c85abc1e588126,1,,,babe97e1d9784cffa1c85abc1e588126,0,0
0,ALDERMEN,PERSON,"Aldermen are officials in the City of London, mentioned in comparison to Scrooge's lack of fancy",6241708a162f42e9a6df0486b17dfc40,7,1,70,1033a18c45aa4584b2aef6ab96890351,1,,,1033a18c45aa4584b2aef6ab96890351,0,0
0,LIVERY,PERSON,"Livery are members of the City of London, mentioned in comparison to Scrooge's lack of fancy",6241708a162f42e9a6df0486b17dfc40,7,1,71,c9b8ce91fc2945b4907fe35519339cac,1,,,c9b8ce91fc2945b4907fe35519339cac,0,0
0,CORN HILL,,,6241708a162f42e9a6df0486b17dfc40,7,1,72,fa3c4204421c48609e52c8de2da4c654,1,,,fa3c4204421c48609e52c8de2da4c654,0,0
0,DUTCH MERCHANT,PERSON,The Dutch merchant is the person who built the old fireplace in Scrooge's house,a5a36092f82dc70e6af7cc096f793c31,,0,73,53af055f068244d0ac861b2e89376495,0,,,53af055f068244d0ac861b2e89376495,0,0
0,PHARAOH'S DAUGHTER,PERSON,Pharaoh's daughter is a biblical figure depicted on the Dutch tiles in Scrooge's fireplace,a5a36092f82dc70e6af7cc096f793c31,,0,74,c03ab3ce8cb74ad2a03b94723bfab3c7,0,,,c03ab3ce8cb74ad2a03b94723bfab3c7,0,0
0,QUEEN OF SHEBA,PERSON,Queen of Sheba is a biblical figure depicted on the Dutch tiles in Scrooge's fireplace,a5a36092f82dc70e6af7cc096f793c31,,0,75,ed6d2eee9d7b4f5db466b1f6404d31cc,0,,,ed6d2eee9d7b4f5db466b1f6404d31cc,0,0
0,ABRAHAM,PERSON,Abraham is a biblical figure depicted on the Dutch tiles in Scrooge's fireplace,a5a36092f82dc70e6af7cc096f793c31,,0,76,fc01e9baa80e417c9206f941bb279407,0,,,fc01e9baa80e417c9206f941bb279407,0,0
0,BELSHAZZAR,PERSON,Belshazzar is a biblical figure depicted on the Dutch tiles in Scrooge's fireplace,a5a36092f82dc70e6af7cc096f793c31,,0,77,56d0e5ebe79e4814bd1463cf6ca21394,0,,,56d0e5ebe79e4814bd1463cf6ca21394,0,0
0,ANGELIC MESSENGER,PERSON,Angelic messengers are biblical figures depicted on the Dutch tiles in Scrooge's fireplace,a5a36092f82dc70e6af7cc096f793c31,,0,78,7c49f2710e8b4d3b8dc9310834406ea5,0,,,7c49f2710e8b4d3b8dc9310834406ea5,0,0
0,APOSTLE,PERSON,Apostles are biblical figures depicted on the Dutch tiles in Scrooge's fireplace,a5a36092f82dc70e6af7cc096f793c31,,0,79,c6d1e4f56c2843e89cf0b91c10bb6de2,0,,,c6d1e4f56c2843e89cf0b91c10bb6de2,0,0
0,WINE-MERCHANT'S CELLAR,GEO,The wine-merchant's cellar is a location in Scrooge's house where he hears strange noises,a5a36092f82dc70e6af7cc096f793c31,7,1,80,0adb2d9941f34ef7b2f7743cc6225844,1,,,0adb2d9941f34ef7b2f7743cc6225844,0,0
0,JACOB MARLEY,PERSON,"Jacob Marley is a ghostly apparition who was once the business partner of Ebenezer Scrooge. Now deceased, Marley is condemned to wander the earth. His memory haunts Scrooge, vividly reminding him of his past. Marley plays a crucial role in the story by predicting the arrival of the Phantom and warning Scrooge of the impending visits from other spirits.","45b24611b322e5db19f24f40131624e6,a5a36092f82dc70e6af7cc096f793c31,a83e26f5f58a85755eed5289ff000057,ae4387f9ec8ef5335c4fbf6fd3f7d9b4,b9bf87a171faa989022625f59a0d6cab,c71d3978e7161b729eb972b930f85473,e1c29aeda4d9b63f6e9026ca40c75eef",7,4,81,6b02373137fd438ba96af28f735cdbdb,4,,,6b02373137fd438ba96af28f735cdbdb,0,0
0,GHOST,PERSON,"GHOST is a supernatural being that interacts with Scrooge, guiding him through various scenes from his past, present, and future to prompt reflection on his life and actions. This spirit shows Scrooge visions of his memories and potential future, including the fate of Tiny Tim, to teach him valuable lessons and warn him about his own fate. Described as a strange figure resembling both a child and an old man, the Ghost's appearances cause Scrooge to question his senses and reality. Through these supernatural visits, the Ghost aims to make Scrooge aware of the impact of his actions and encourage him to change his ways.","166b41d31c21bdff77c782c019c33814,30833fc310ef3fbce4288ad1e15e9193,31162003185eeb0ce0f4b4f2031e01c7,40faadc22320d6ac6e106fb8d904394c,45b24611b322e5db19f24f40131624e6,49d69adfdaf6f3f17e1e03fc4c6f561f,83efb547e8ff9bcf56847063451bcf45,913ae1c38936586e72223ab050f55270,94a3a88e86bbbaa5704fa5cbcc1dd498,a5542daff1f84544382712afa48d5013,a83e26f5f58a85755eed5289ff000057,ae4387f9ec8ef5335c4fbf6fd3f7d9b4,bfd1f26b372f645db46a2f726cc2145a,c5d03b00e276c74a61703fc395d9986e,d4e73f42abc059b1a9108741c4d88216",7,11,82,36a4fcd8efc144e6b8af9a1c7ab8b2ce,11,,,36a4fcd8efc144e6b8af9a1c7ab8b2ce,0,0
0,THE GHOST,PERSON,"The Ghost is the spirit of Jacob Marley, who is visiting Scrooge to warn him about the consequences of his actionsThe Ghost is the spirit of Jacob Marley, who is visiting Ebenezer Scrooge to warn him about the consequences of his actions",b9bf87a171faa989022625f59a0d6cab,7,4,83,fbeef791d19b413a9c93c6608286ab63,4,,PERSON,fbeef791d19b413a9c93c6608286ab63,0,0
0,THE WARD,PERSON,The Ward is mentioned as a figure who would have been justified in indicting the Ghost for a nuisance,b9bf87a171faa989022625f59a0d6cab,7,1,84,d2b629c0396f4180a03e16ddf3818589,1,,,d2b629c0396f4180a03e16ddf3818589,0,0
0,JACOB,PERSON,Jacob is Scrooge's old partner whose death is being discussed. He is now a ghost who was once a friend of Scrooge and warns him about the visits from three spirits.,"4148da19c3e2b758b5e76aaf8a87d55f,83efb547e8ff9bcf56847063451bcf45",7,1,85,6102fc6619ed422ebc42588bfa97355d,1,,,6102fc6619ed422ebc42588bfa97355d,0,0
0,THE THREE SPIRITS,EVENT,The three spirits are supernatural entities that will visit Scrooge to show him the consequences of his actions,83efb547e8ff9bcf56847063451bcf45,7,1,86,8d141c0b80f74b79a05eed7fe161fe49,1,,,8d141c0b80f74b79a05eed7fe161fe49,0,0
0,EBENEZER,PERSON,"Ebenezer, also known as Scrooge, is a young man who was formerly an apprentice under Fezziwig. He is now reminiscing about his past. As the main character, he is visited by ghosts, which plays a significant role in his story.","83efb547e8ff9bcf56847063451bcf45,913ae1c38936586e72223ab050f55270",8,3,87,e22d1d1cd8d14f12b81828d940f40d70,3,,,e22d1d1cd8d14f12b81828d940f40d70,0,0
0,PHANTOMS,PERSON,"Phantoms are supernatural entities wandering in the air, wearing chains like Marley's Ghost",83efb547e8ff9bcf56847063451bcf45,12,3,88,9ab48505fb1b487babd0d1f6d3a3f980,3,,,9ab48505fb1b487babd0d1f6d3a3f980,0,0
0,NEIGHBOURING CHURCH,ORGANIZATION,The neighbouring church is a place of worship whose chimes Scrooge hears,83efb547e8ff9bcf56847063451bcf45,7,1,89,148fffeb994541b2b4b6dcefda7001a8,1,,,148fffeb994541b2b4b6dcefda7001a8,0,0
0,INFANT,PERSON,The infant is a wretched child seen by a ghost who is unable to assist it,83efb547e8ff9bcf56847063451bcf45,12,2,90,89c08e793298442686292454a1abff31,2,,,89c08e793298442686292454a1abff31,0,0
0,WRETCHED WOMAN,PERSON,The wretched woman is seen by a ghost who is unable to assist her and her infant,83efb547e8ff9bcf56847063451bcf45,12,2,91,0467928aa65e4a4fba62bdb1467e3a54,2,,,0467928aa65e4a4fba62bdb1467e3a54,0,0
0,BED,EVENT,"The bed is where the dead man's body is placed. Additionally, it is the setting for the event where Scrooge wakes up and is unable to distinguish the window from the walls.","5e7ec9ebf31abc571127892d260fbe42,bfd1f26b372f645db46a2f726cc2145a",7,5,92,43c3390303c6476cb65f584e37c3e81c,5,,,43c3390303c6476cb65f584e37c3e81c,0,0
0,WINDOW,EVENT,The event of Scrooge groping his way to the window and rubbing the frost off to see outside,bfd1f26b372f645db46a2f726cc2145a,7,1,93,fa14b16c17e3417dba5a4b473ea5b18d,1,,,fa14b16c17e3417dba5a4b473ea5b18d,0,0
0,VISITATION,EVENT,"The event Marley’s Ghost warned Scrooge about, which would occur when the bell tolled one",bfd1f26b372f645db46a2f726cc2145a,7,1,94,7cc3356d38de4328a51a5cbcb187dac3,1,,,7cc3356d38de4328a51a5cbcb187dac3,0,0
0,DRESSING-GOWN,EVENT,The event of Scrooge using his dressing-gown sleeve to rub the frost off the window,bfd1f26b372f645db46a2f726cc2145a,7,1,95,bef16fb5fd7344cca5e295b13ef3e0cd,1,,,bef16fb5fd7344cca5e295b13ef3e0cd,0,0
0,HOLLY,EVENT,"HOLLY is a type of plant with crisp leaves that is part of the decorations in Scrooge's room. Additionally, it is notable for being held by the Ghost, who carries a branch of fresh green holly in its hand.","166b41d31c21bdff77c782c019c33814,bfd1f26b372f645db46a2f726cc2145a",7,2,96,bb9e01bc171d4326a29afda59ece8d17,2,,,bb9e01bc171d4326a29afda59ece8d17,0,0
0,SUMMER FLOWERS,EVENT,The event of the Ghost's dress being trimmed with summer flowers,bfd1f26b372f645db46a2f726cc2145a,7,1,97,3c063eea52e94164b70c99431ea30bae,1,,,3c063eea52e94164b70c99431ea30bae,0,0
0,LIGHT,EVENT,The event of a bright clear jet of light springing from the crown of the Ghost's head,bfd1f26b372f645db46a2f726cc2145a,7,1,98,252cc8452bfc4c2aa58cab68d8b61879,1,,,252cc8452bfc4c2aa58cab68d8b61879,0,0
0,CHRISTMAS PAST,EVENT,Christmas Past refers to the time period in Scrooge's life that the Ghost of Christmas Past is showing him,049179e7a263fe875bc7d96cb467d2df,7,1,99,7e2c84548fb94ee395ba8588d8f2a006,1,,,7e2c84548fb94ee395ba8588d8f2a006,0,0
0,COUNTRY ROAD,GEO,An open country road with fields on either side where Scrooge and the Ghost of Christmas Past stand,049179e7a263fe875bc7d96cb467d2df,7,1,100,f034618dde7948beb6dab30176d0fc87,1,,,f034618dde7948beb6dab30176d0fc87,0,0
0,RIVER,GEO,A winding river in the market-town that Scrooge recognizes from his past,049179e7a263fe875bc7d96cb467d2df,7,1,101,5c41f96be13e49dba649454297834546,1,,,5c41f96be13e49dba649454297834546,0,0
0,MARKET-TOWN,,,049179e7a263fe875bc7d96cb467d2df,7,1,102,7ea4afbf8a264f29af29950ce98105ba,1,,,7ea4afbf8a264f29af29950ce98105ba,0,0
0,ALI BABA,PERSON,Ali Baba is a character from a story that Scrooge recalls from his childhood,30833fc310ef3fbce4288ad1e15e9193,7,1,103,91ff849d12b24574b0691dbddf44968b,1,,,91ff849d12b24574b0691dbddf44968b,0,0
0,VALENTINE,PERSON,Valentine is a character from a story that Scrooge recalls from his childhood,30833fc310ef3fbce4288ad1e15e9193,7,1,104,d73c1f2fb3094d8dace42ad2a76e9a52,1,,,d73c1f2fb3094d8dace42ad2a76e9a52,0,0
0,ORSON,PERSON,"Orson is the wild brother of Valentine, characters from a story that Scrooge recalls from his childhood",30833fc310ef3fbce4288ad1e15e9193,7,1,105,cdc8901e668749889bd49bebdc4ff1f6,1,,,cdc8901e668749889bd49bebdc4ff1f6,0,0
0,DAMASCUS,GEO,Damascus is a city mentioned in a story that Scrooge recalls from his childhood,30833fc310ef3fbce4288ad1e15e9193,7,1,106,36084a9fab53433493f079e97e68bf65,1,,,36084a9fab53433493f079e97e68bf65,0,0
0,SULTAN'S GROOM,PERSON,The Sultan's Groom is a character from a story that Scrooge recalls from his childhood,30833fc310ef3fbce4288ad1e15e9193,7,1,107,eebcc7ec8e3e4df7aea83659bbdc2199,1,,,eebcc7ec8e3e4df7aea83659bbdc2199,0,0
0,GENII,PERSON,The Genii is a supernatural being from a story that Scrooge recalls from his childhood,30833fc310ef3fbce4288ad1e15e9193,7,1,108,ceadf262ef834e9ab146b20650912cae,1,,,ceadf262ef834e9ab146b20650912cae,0,0
0,PRINCESS,PERSON,The Princess is a character from a story that Scrooge recalls from his childhood,30833fc310ef3fbce4288ad1e15e9193,7,1,109,7f65feab75424b53b24470d305ba331a,1,,,7f65feab75424b53b24470d305ba331a,0,0
0,PARROT,PERSON,"The Parrot is a character from a story that Scrooge recalls from his childhood, associated with Robin Crusoe",30833fc310ef3fbce4288ad1e15e9193,7,1,110,fd9cb733b28d420cb5cef01e545a132c,1,,,fd9cb733b28d420cb5cef01e545a132c,0,0
0,ROBIN CRUSOE,PERSON,Robin Crusoe is a character from a story that Scrooge recalls from his childhood,30833fc310ef3fbce4288ad1e15e9193,7,1,111,0fbcca3f17c649a08aea64b5a7d9ef36,1,,,0fbcca3f17c649a08aea64b5a7d9ef36,0,0
0,FRIDAY,PERSON,"Friday is a character from a story that Scrooge recalls from his childhood, associated with Robin Crusoe",30833fc310ef3fbce4288ad1e15e9193,7,1,112,482027a59f32484c9c44fd700615c1b6,1,,,482027a59f32484c9c44fd700615c1b6,0,0
0,SCHOOL,ORGANIZATION,The school is a place where Scrooge was left alone as a child,30833fc310ef3fbce4288ad1e15e9193,7,1,113,de837ff3d626451282ff6ac77a82216d,1,,,de837ff3d626451282ff6ac77a82216d,0,0
0,MANSION,GEO,"The mansion is a large, dilapidated house that Scrooge and the Ghost visit",30833fc310ef3fbce4288ad1e15e9193,7,2,114,460295fed3ae4cd39f9f274cec9c2506,2,,,460295fed3ae4cd39f9f274cec9c2506,0,0
0,MERRY CHRISTMAS,,,30833fc310ef3fbce4288ad1e15e9193,7,1,115,553b285bba60460ab1ed8341ae61282b,1,,,553b285bba60460ab1ed8341ae61282b,0,0
0,SCHOOLMASTER,PERSON,The schoolmaster is the authority figure at Scrooge's school who interacts with him and his sister,94a3a88e86bbbaa5704fa5cbcc1dd498,7,1,116,cec95bf17e7e4c939b56c9c6f402a29f,1,,,cec95bf17e7e4c939b56c9c6f402a29f,0,0
0,WAREHOUSE,ORGANIZATION,"The WAREHOUSE is the place where Scrooge was apprenticed and where Fezziwig worked. It is also the location where Fezziwig's Christmas Eve celebration takes place, transformed into a ballroom for the event.","913ae1c38936586e72223ab050f55270,94a3a88e86bbbaa5704fa5cbcc1dd498",8,2,117,599164aead034bc19446efacc77554d2,2,,,599164aead034bc19446efacc77554d2,0,0
0,MISS FEZZIWIGS,PERSON,"The three Miss Fezziwigs are the daughters of Old Fezziwig, known for their beaming and lovable nature",913ae1c38936586e72223ab050f55270,8,2,118,bbf148ae4d48422f8fdef754cfa2b9e4,2,,,bbf148ae4d48422f8fdef754cfa2b9e4,0,0
